Timestamp[nanosec],gx[rad/s],gy[rad/s],gz[rad/s],ax[m/s^2],ay[m/s^2],az[m/s^2],Unix time[nanosec]
93598859993069,0.05659213,-7.9894776E-4,0.049002126,9.764751,-0.3609259,-0.7170634,1666189741446
93598879936871,-0.038615808,3.9947388E-4,0.049801074,9.911396,-0.42437226,-0.7266402,1666189741465
93598899870829,-0.107058994,0.002663159,0.046338968,9.803059,-0.3890578,-0.47764325,1666189741485
93598919802079,-0.093077414,0.0045273704,0.045806337,9.81084,-0.33638534,-0.014963761,1666189741505
93598939733329,-0.07789741,0.009187899,0.030493172,9.825205,-0.96187055,-0.40821138,1666189741526
93598959664579,-0.047271073,0.014381059,0.02277001,9.865907,-0.8571242,0.025139118,1666189741545
93598979595829,0.017044218,0.015978955,0.0075900033,9.956287,-1.0049661,0.013766659,1666189741565
93598999527496,0.030493172,0.016511586,-0.016777903,9.991602,-1.429937,-0.5434838,1666189741585
93599019459267,-0.014247901,0.009454215,-0.034621067,9.943718,-1.086369,-0.047285482,1666189741605
93599039391037,-0.0037284228,0.002663159,-0.05219792,9.900622,-0.7870938,0.42197806,1666189741625
93599059322808,0.05792371,-0.011318427,-0.064847924,9.873089,-0.3537433,0.20231004,1666189741645
93599079254579,0.06511424,-0.017044218,-0.06817687,9.9712515,-0.24720132,-0.6362591,1666189741665
93599099185829,0.019840535,-0.015046849,-0.062983714,9.321226,0.05805939,-0.58538234,1666189741685
93599119117079,-0.024634222,-0.0070573715,-0.04953476,9.841366,0.31304187,-0.7236475,1666189741705
93599139048329,-0.03448791,0.002796317,-0.028762119,9.586384,0.47105917,-0.4141969,1666189741725
93599158979579,-0.031824753,0.014647375,-0.010253162,9.688137,0.20410569,-0.54049104,1666189741744
93599178910829,-0.039947387,0.021438431,0.002663159,9.717466,-0.060453594,-0.23582886,1666189741765
93599198842600,-0.020106852,0.018375797,0.009454215,9.881469,-0.11971009,0.40462008,1666189741785
93599218774371,0.03249054,0.0045273704,0.008655267,9.8515415,-0.24899697,0.50158525,1666189741804
93599238706142,0.05872266,-0.01105211,0.009321057,9.843162,-0.272939,-0.016759412,1666189741824
93599258637912,0.035420015,-0.022370536,0.011984216,9.773131,-0.19632454,-0.38367084,1666189741846
93599278569579,-0.0014647375,-0.02157159,0.014114743,9.758167,-0.19931729,-0.533907,1666189741864
93599298500829,-0.02410159,-0.013582111,0.01824264,9.74859,-0.2220622,-0.57041854,1666189741884
93599318432079,-0.023702117,-0.0015978955,0.019041587,9.766547,-0.29149407,-0.5386954,1666189741904
93599338363329,-0.0018642114,0.008255793,0.017710008,9.790489,-0.40521863,-0.40581718,1666189741924
93599358282808,0.013715269,0.014381059,0.014247901,9.808446,-0.45968673,-0.33758244,1666189741944
93599378222287,0.018775271,0.014514217,0.010253162,9.830592,-0.39564183,-0.20709845,1666189741964
93599398158485,0.006258424,0.009587373,0.0073236874,9.861118,-0.46567222,-0.14724341,1666189741985
93599418089735,-0.011851058,-0.0,0.0015978955,9.882666,-0.5883751,0.04249708,1666189742004
93599438020985,-0.011984216,-0.0109189525,-0.0067910557,9.891046,-0.62368953,0.11133038,1666189742024
93599457952235,-0.008255793,-0.016378429,-0.019707378,9.907207,-0.86370826,-0.39504328,1666189742044
93599477883485,-0.023302643,-0.011451584,-0.033688962,9.861118,-0.7870938,-0.6039374,1666189742064
93599497815100,-0.026631592,-0.0015978955,-0.04314318,9.803658,-0.4177882,-0.39504328,1666189742084
93599517746871,0.003328949,0.008522109,-0.045939494,9.792285,-0.22146365,-0.30765492,1666189742104
93599537678642,0.020240009,0.015978955,-0.042743705,9.749189,-0.13227965,-0.47465047,1666189742124
93599557610412,0.005992108,0.018642114,-0.03382212,9.731233,-0.034715924,-0.29927522,1666189742144
93599577542183,-0.0067910557,0.015046849,-0.024501063,9.716867,0.13587095,0.01316811,1666189742164
93599597473537,-0.0051931604,0.006924214,-0.014780533,9.720459,0.13227965,0.049081136,1666189742184
93599617404787,-0.009454215,-0.002796317,-0.0047936863,9.745598,0.0,-0.12509704,1666189742204
93599637336037,-0.017576851,-0.010386321,0.0047936863,9.733028,0.09636662,-0.04070143,1666189742224
93599657267287,-9.321057E-4,-0.012516848,0.0117179,9.733028,-0.004189853,-0.15741876,1666189742243
93599677198537,0.014514217,-0.011318427,0.019041587,9.743802,-0.16699557,-0.40940848,1666189742263
93599697130256,0.014780533,-0.0045273704,0.023302643,9.758766,-0.16879122,-0.47046062,1666189742283
93599717062027,0.015845796,0.0022636852,0.028495802,9.73662,-0.09995792,-0.40462008,1666189742303
93599736993798,0.019973693,0.006391582,0.03249054,9.782708,-0.16759412,-0.2705448,1666189742324
93599756925569,0.015313165,0.005592634,0.032756858,9.801862,-0.29987377,-0.24959552,1666189742343
93599776857340,-0.002530001,0.0010652636,0.027297381,9.897031,-0.6715736,-0.17118542,1666189742363
93599796788590,-0.015446323,-0.0047936863,0.018508956,9.881469,-0.66259533,-0.11432313,1666189742383
93599816719840,-0.015180007,-0.00785632,0.009986847,9.83957,-0.53450555,-0.27234045,1666189742403
93599836651090,-0.008921583,-0.0054594763,0.0046605286,9.782708,-0.30585927,-0.3842694,1666189742423
93599856572912,7.9894776E-4,0.0015978955,0.003195791,9.767744,-0.23163901,-0.4369418,1666189742442
93599876507340,0.008655267,0.0075900033,0.0035952649,9.794081,-0.3298013,-0.2717419,1666189742464
93599896446246,0.017177377,0.007989477,0.0014647375,9.846154,-0.4866215,-0.02813187,1666189742482
93599916377496,0.028229486,-3.9947388E-4,-0.0023968432,9.871892,-0.46088383,0.077811554,1666189742503
93599936308746,0.028495802,-0.009054741,-0.008921583,9.864111,-0.53929394,-0.25737667,1666189742522
93599956239996,-0.008388951,-0.013715269,-0.013582111,9.806051,-0.54408234,-0.664391,1666189742542
93599976171246,-0.049268443,-0.0074568456,-0.014913691,9.753978,-0.20051439,-0.533907,1666189742562
93599996102965,-0.04087949,0.002530001,-0.0117179,9.710882,0.049679685,-0.29448682,1666189742582
93600016034735,-0.003195791,0.012250531,-0.00585895,9.743802,-0.074818805,-0.30526072,1666189742602
93600035966506,0.020106852,0.015978955,-0.0019973693,9.81084,-0.29388827,-0.11372458,1666189742622
93600055898277,0.0259658,0.0117179,-0.0030626329,9.835381,-0.4878186,-0.05865794,1666189742642
93600075830048,0.008255793,0.0015978955,-0.0051931604,9.846753,-0.44352585,-0.15203181,1666189742662
93600095761454,-0.017177377,-0.008388951,-0.00585895,9.76954,-0.16400282,-0.11133038,1666189742681
93600115692704,-0.013582111,-0.012783164,0.0010652636,9.724648,0.11372458,-0.1412579,1666189742702
93600135623954,0.005060002,-0.010652636,0.008655267,9.706094,-0.049679685,-0.4973954,1666189742722
93600155555204,0.0030626329,-0.0014647375,0.015046849,9.727043,-0.16400282,-0.5758055,1666189742742
93600175486454,-0.00652474,0.006924214,0.015046849,9.81922,-0.44951138,-0.40641573,1666189742761
93600195418225,-0.015978955,0.0117179,0.007989477,9.858724,-0.61770403,-0.44592008,1666189742782
93600215349996,-0.03834949,0.013448954,-0.003328949,9.89763,-0.7404069,-0.21906945,1666189742801
93600235281767,-0.029161593,0.009187899,-0.014913691,9.89763,-0.45669398,0.21906945,1666189742821
93600255213537,0.0077231615,0.0010652636,-0.02476738,9.881469,-0.4830302,0.15382746,1666189742842
93600275145308,0.019707378,-0.005326318,-0.027563697,9.806051,-0.24420857,-0.079008654,1666189742861
93600295076767,0.029427908,-0.009853689,-0.02410159,9.761759,-0.08619126,-0.12689269,1666189742881
93600315008017,0.033688962,-0.010253162,-0.015446323,9.7007065,0.08678981,-0.25797522,1666189742901
93600334939267,0.029427908,-0.010386321,-0.0043942127,9.707291,-0.019153614,-0.49081135,1666189742921
93600354870517,9.321057E-4,-0.006924214,0.0038615807,9.722255,-0.06344634,-0.53211135,1666189742943
93600374801819,-0.019174745,-0.0023968432,0.01105211,9.74859,-0.12629414,-0.43634325,1666189742961
93600394733590,-0.024900537,0.0039947387,0.014381059,9.780912,-0.3537433,-0.5255273,1666189742981
93600414665360,-0.037683703,0.010120004,0.012916322,9.841366,-0.46746787,-0.38726214,1666189743001
93600434597131,-0.023036325,0.011185268,0.0073236874,9.84795,-0.33039984,0.22445641,1666189743020
93600454528902,0.034887385,0.005725792,0.0010652636,9.901819,-0.5141548,0.11911154,1666189743043
93600474460673,0.035420015,-0.0021305273,-0.009587373,9.908403,-0.89064306,-0.5446809,1666189743060
93600494392235,-0.021305272,-0.006391582,-0.021837905,9.891046,-0.62368953,-0.31663316,1666189743080
93600514323485,-0.03528686,-0.009587373,-0.028762119,9.779117,-0.17717093,-0.034117375,1666189743100
93600534254735,0.0038615807,-0.009986847,-0.02609896,9.76535,-0.010773907,-0.12988544,1666189743120
93600554185985,0.028362645,-0.0043942127,-0.021971062,9.761759,-0.25977087,-0.59256494,1666189743140
93600574117287,0.0045273704,0.003328949,-0.01890843,9.760562,-0.24899697,-0.5386954,1666189743160
93600594049058,0.0015978955,0.005592634,-0.011318427,9.704298,0.27473465,0.10295067,1666189743180
93600613965308,0.04354265,0.0037284228,-0.0013315795,9.683349,0.3669114,0.1364695,1666189743200
93600633913173,0.025166854,0.0015978955,0.013182637,9.669582,0.09636662,-0.5446809,1666189743220
93600653844423,0.010785795,-0.005992108,0.028362645,9.688137,0.45789108,0.5542577,1666189743240
93600673775673,0.07829688,-0.018508956,0.04087949,9.771336,0.10594343,0.30705637,1666189743260
93600693706923,0.07616635,-0.025699485,0.044607915,9.815628,-0.6937199,-0.9552865,1666189743280
93600713638173,-0.024634222,-0.018775271,0.041944757,9.844358,-0.58897364,-0.89603,1666189743299
93600733569944,-0.058988973,-0.012916322,0.03715107,9.800066,-0.18016368,-0.032920275,1666189743320
93600753501715,0.008655267,-0.00652474,0.035686333,9.768343,-0.073621705,0.09636662,1666189743340
93600773433485,0.07683214,-0.0030626329,0.038615808,9.768343,-0.16101007,-0.36750996,1666189743359
93600793365256,0.067377925,0.002530001,0.038748965,9.803059,-0.50278234,-0.84216046,1666189743379
93600813297027,6.6578976E-4,0.0030626329,0.03635212,9.835381,-0.59017074,-0.47524905,1666189743402
93600833228798,-0.02929475,-0.0010652636,0.034354754,9.853935,-0.37469256,0.13467385,1666189743420
93600853160100,0.002796317,-0.008522109,0.02929475,9.862315,-0.37948096,0.12868834,1666189743440
93600873091350,0.027031064,-0.013315796,0.022903169,9.812635,-0.6314707,-0.42078096,1666189743459
93600893022600,-0.0014647375,-0.012250531,0.020506324,9.796474,-0.65301853,-0.7236475,1666189743479
93600912953850,-0.028495802,-0.0074568456,0.015978955,9.821015,-0.4225766,-0.3345897,1666189743499
93600932885621,0.0039947387,-0.003195791,0.009986847,9.827001,-0.3752911,0.0053869537,1666189743520
93600952817392,0.042477388,2.663159E-4,0.0070573715,9.796474,-0.7386112,-0.8146271,1666189743539
93600972749162,0.0035952649,0.0037284228,0.0047936863,9.904214,-0.66020113,-0.82240826,1666189743559
93600992680933,-0.042610545,0.0109189525,-0.003195791,9.854534,-0.43394905,-0.39025488,1666189743579
93601012612704,-0.030493172,0.008122635,-0.0037284228,9.589376,-0.37469256,0.1921347,1666189743599
93601032544475,0.008655267,0.005725792,-0.00785632,10.184336,-0.45130703,-0.26396075,1666189743618
93601052476142,0.015845796,0.0041278964,-0.011185268,9.730036,-0.52133745,-0.2100912,1666189743638
93601072407392,-0.016777903,-1.3315796E-4,-0.014247901,9.894038,-0.60812724,-0.6218939,1666189743658
93601092338642,-0.03635212,-5.326318E-4,-0.021038957,9.792285,-0.4866215,0.023343466,1666189743678
93601112254892,-0.0023968432,-0.002929475,-0.024234748,9.844957,-0.40402153,-0.10295067,1666189743699
93601132202548,0.011185268,-0.0015978955,-0.027830012,9.772532,-0.5069722,-0.6679823,1666189743718
93601152133850,-0.024501063,0.005592634,-0.030360013,9.779716,-0.53929394,-0.81642276,1666189743738
93601172065100,-0.06458161,0.012783164,-0.034088437,9.815628,-0.4309563,-0.35075054,1666189743758
93601191996350,-0.035686333,0.014647375,-0.037950017,9.815628,-0.2088941,0.41718966,1666189743778
93601211927756,0.049801074,0.005592634,-0.03834949,9.761759,-0.18136078,0.23822308,1666189743798
93601231859527,0.07976162,0.003328949,-0.03728423,9.863512,-0.24899697,-0.5177461,1666189743818
93601251791298,0.02476738,-0.0023968432,-0.029827382,9.6528225,-0.13227965,-0.65242,1666189743838
93601271723069,-0.03781686,-0.0014647375,-0.018642114,9.65821,0.20290859,-0.3453636,1666189743857
93601291654840,-0.034754228,-0.003462107,-0.005326318,9.688736,0.38606504,0.12090719,1666189743878
93601311586610,0.014514217,-0.005992108,0.0087884255,9.715072,0.107140526,-0.0712275,1666189743899
93601331518381,0.029561065,-0.005326318,0.016378429,9.774927,-0.30286652,-0.56443304,1666189743918
93601351450152,-0.003195791,-0.0021305273,0.018109482,9.789292,-0.40342298,-0.62368953,1666189743938
93601371381662,-0.02809633,2.663159E-4,0.01624527,9.820416,-0.39264908,-0.27353755,1666189743957
93601391312912,-0.012117374,-2.663159E-4,0.013315796,9.81922,-0.3609259,-0.12868834,1666189743978
93601411244162,0.024367906,-2.663159E-4,0.011185268,9.816227,-0.30286652,-0.020350715,1666189743997
93601431175412,0.03648528,-5.326318E-4,0.011185268,9.788693,-0.30645782,-0.30226797,1666189744018
93601451107183,0.01944106,-0.0017310535,0.011584742,9.786898,-0.29867667,-0.4141969,1666189744040
93601471038954,-0.0010652636,-0.0021305273,0.0117179,9.815628,-0.33518824,-0.30885202,1666189744057
93601490970725,-0.010652636,-0.0047936863,0.010652636,9.827001,-0.42317516,-0.20649989,1666189744078
93601510902496,-0.0035952649,-0.0074568456,0.008522109,9.809643,-0.37469256,-0.108936176,1666189744098
93601530834267,0.015046849,-0.008122635,0.005725792,9.817424,-0.4309563,-0.39624038,1666189744117
93601550766037,0.0037284228,-0.0039947387,0.0014647375,9.801862,-0.57161564,-0.6631939,1666189744143
93601570697808,-0.01890843,3.9947388E-4,-7.9894776E-4,9.787497,-0.42317516,-0.3854665,1666189744158
93601590629579,-0.005725792,0.0042610546,-0.0015978955,9.777321,-0.17717093,-0.17298107,1666189744177
93601610545517,0.016644744,0.0070573715,-1.3315796E-4,9.772532,-0.17417817,-0.28191724,1666189744199
93601630489527,0.0015978955,0.008255793,7.9894776E-4,9.790489,-0.38965634,-0.44113165,1666189744217
93601650424423,-0.019041587,0.006924214,0.0018642114,9.800066,-0.37349546,-0.29747957,1666189744237
93601670355673,-0.0074568456,0.0021305273,0.0042610546,9.795278,-0.14305355,-0.05805939,1666189744257
93601690286923,0.0021305273,-0.0015978955,0.005326318,9.796474,-0.17836803,-0.18435353,1666189744280
93601710218381,-0.015446323,-0.0021305273,0.006391582,9.79827,-0.38307226,-0.35314476,1666189744297
93601730150152,-0.015313165,-0.002663159,0.005992108,9.792285,-0.27473465,-0.10474633,1666189744324
93601750081923,0.010785795,-0.0010652636,0.0073236874,9.79827,-0.26755205,-0.3549404,1666189744338
93601770013694,0.0047936863,0.0019973693,0.005592634,9.801862,-0.38307226,-0.55964464,1666189744357
93601789945465,-0.02609896,0.00585895,0.003462107,9.807847,-0.5327099,-0.599149,1666189744380
93601809877235,-0.021172116,0.00585895,0.0011984216,9.806051,-0.25677812,0.06584055,1666189744396
93601829809006,0.020373167,0.002663159,0.0010652636,9.806051,-0.2172738,-0.027533319,1666189744416
93601849740777,0.034221593,-5.326318E-4,3.9947388E-4,9.836577,-0.46746787,-0.4381389,1666189744436
93601869672548,-0.0035952649,-0.002530001,-0.0023968432,9.822811,-0.5823896,-0.5518635,1666189744457
93601889604319,-0.037417386,-0.0037284228,-0.005326318,9.813234,-0.46926352,-0.39025488,1666189744482
93601909536090,-0.0126500055,-0.0045273704,-0.006924214,9.795278,-0.23942018,-0.013766659,1666189744496
93601929467808,0.021438431,-0.003462107,-0.006924214,9.803059,-0.39444473,-0.37110126,1666189744516
93601949399058,0.014913691,-5.326318E-4,-0.008655267,9.777321,-0.41359833,-0.61890113,1666189744536
93601969330308,-0.01238369,0.005060002,-0.006657898,9.73662,-0.16220717,-0.47644615,1666189744558
93601989261610,-0.013715269,0.008522109,-5.326318E-4,9.737817,-0.033518825,-0.29747957,1666189744580
93602009193381,-7.9894776E-4,0.009587373,0.0042610546,9.667188,-0.18195933,-0.11432313,1666189744596
93602029125152,0.0042610546,0.003195791,0.00652474,10.029909,-0.3561375,-0.38067806,1666189744617
93602049056923,1.3315796E-4,-0.0019973693,0.0037284228,9.989806,-0.5189432,-0.3549404,1666189744635
93602068988694,-0.0017310535,-0.0067910557,-3.9947388E-4,10.022128,-0.52971715,-0.34237084,1666189744656
93602088920465,-0.0021305273,-0.009986847,-0.0038615807,10.007165,-0.61291564,-0.75118077,1666189744679
93602108852235,-0.02210422,-0.0043942127,-0.0087884255,9.832388,-0.6302736,-0.7505822,1666189744695
93602128784006,-0.05219792,0.005992108,-0.015978955,9.862315,-0.46447513,-0.46686932,1666189744716
93602148715777,-0.02862896,0.011851058,-0.021172116,9.846753,-0.3369839,0.05207389,1666189744735
93602168647548,0.023036325,0.013182637,-0.025033696,9.846753,-0.3369839,0.05207389,1666189744755
93602188579319,0.015579481,0.014780533,-0.030892646,9.841965,-0.75836337,-0.7685388,1666189744786
93602208511090,-0.07550056,0.019041587,-0.04034686,9.855731,-0.87927055,-1.1133038,1666189744808
93602228442860,-0.15060164,0.025832644,-0.045806337,9.815628,-0.29628247,-0.1352724,1666189744818
93602248374631,-0.098936364,0.025699485,-0.04474107,9.762956,0.15023616,0.47644615,1666189744834
93602268306402,0.019707378,0.017310534,-0.039015282,9.773131,0.21547815,0.47465047,1666189744854
93602288238173,0.08562057,0.010785795,-0.03195791,9.740809,0.04309563,0.10175357,1666189744883
93602308169944,0.040480018,0.0067910557,-0.020772642,9.680356,-0.004189853,-0.789488,1666189744894
93602328101506,-0.04620581,0.005326318,-0.005060002,9.618107,0.43634325,-0.4429273,1666189744915
93602348032756,-0.078030564,0.0041278964,0.011984216,9.616311,0.5093664,-0.2908955,1666189744936
93602367948954,-0.045140546,0.0019973693,0.03528686,9.598953,0.50278234,0.09935937,1666189744954
93602387896819,0.01824264,-0.0041278964,0.050200548,9.750985,0.14844051,0.25139117,1666189744976
93602407828225,0.058855817,-0.008122635,0.056325816,9.850943,-0.41479546,-0.39384618,1666189744994
93602427759475,0.02210422,-0.009187899,0.051532127,9.867104,-0.6721721,-0.60094464,1666189745016
93602447690725,-0.009454215,-0.009321057,0.043276336,9.860519,-0.47105917,0.010773907,1666189745034
93602467622496,0.025033696,-0.013848428,0.037550543,9.846154,-0.37948096,0.16699557,1666189745057
93602487554267,0.06897582,-0.017044218,0.034887385,9.835381,-0.29688102,-0.1604115,1666189745079
93602507486037,0.07816372,-0.019307904,0.032756858,9.815628,-0.41359833,-0.30406362,1666189745095
93602527417808,0.057524238,-0.019973693,0.030759487,9.849746,-0.5410896,-0.48482585,1666189745116
93602547349579,0.014647375,-0.018642114,0.023968432,9.850943,-0.59376204,-0.59615624,1666189745133
93602567281350,-0.02996054,-0.013315796,0.01957422,9.822212,-0.6380547,-0.70509243,1666189745154
93602587213121,-0.049801074,-0.005326318,0.013182637,9.822811,-0.5883751,-0.6123171,1666189745179
93602607144892,-0.017177377,0.0041278964,0.0074568456,9.801263,-0.427365,-0.18794483,1666189745194
93602627076662,0.026631592,0.010253162,0.0035952649,9.788693,-0.5201403,-0.25617957,1666189745213
93602647008433,0.020905798,0.013448954,-0.0022636852,9.854534,-0.7212533,-0.51834464,1666189745233
93602666940204,-0.0105194785,0.012783164,-0.014913691,9.883265,-0.777517,-0.36631286,1666189745255
93602686871975,-0.054861076,0.00972053,-0.020373167,9.870096,-0.6943185,-0.33159694,1666189745275
93602706803746,-0.05925529,0.008255793,-0.02929475,9.846753,-0.41299978,-0.04070143,1666189745294
93602726735517,-0.027297381,0.0071905297,-0.036218964,9.824008,-0.34476504,-0.2160767,1666189745314
93602746667287,-0.006924214,0.008522109,-0.037950017,9.798869,-0.33638534,-0.3184288,1666189745334
93602766599058,0.0013315795,0.010120004,-0.03781686,9.791686,-0.28191724,-0.3776853,1666189745354
93602786530829,0.0019973693,0.010652636,-0.035553172,9.768343,-0.044891283,-0.050278235,1666189745374
93602806462600,0.021704746,0.005725792,-0.02996054,9.753978,0.046088383,0.091578215,1666189745393
93602826394371,0.022370536,-7.9894776E-4,-0.019307904,9.710283,0.0077811554,-0.31064767,1666189745416
93602846326142,-0.00785632,-0.0046605286,-0.007989477,9.706094,0.060453594,-0.39504328,1666189745433
93602866242131,-0.031824753,-0.0037284228,0.00585895,9.679159,0.17717093,-0.41240123,1666189745455
93602886190465,-0.029028434,-0.0021305273,0.018375797,9.683349,0.19812019,-0.25977087,1666189745474
93602906122235,0.0037284228,-7.9894776E-4,0.02609896,9.761759,-0.17896658,-0.093373865,1666189745494
93602926054006,0.02929475,0.0,0.029694224,9.809643,-0.33638534,-0.23044191,1666189745515
93602945985777,0.040080544,-0.0042610546,0.02796317,9.843162,-0.31304187,0.0023942017,1666189745532
93602965917548,0.052464236,-0.010120004,0.025566328,9.8276,-0.3633201,0.025139118,1666189745553
93602985849319,0.0326237,-0.013448954,0.021971062,9.865907,-0.6099229,-0.60932434,1666189745576
93603005781090,-0.02996054,-0.011851058,0.012783164,9.830592,-0.7433996,-0.7811083,1666189745592
93603025712860,-0.062317923,-0.0075900033,0.00785632,9.948506,-0.51714754,-0.35793316,1666189745613
93603045644631,-0.05659213,0.006924214,-9.321057E-4,9.61691,-0.5602432,-0.5686229,1666189745632
93603065576402,-0.027164223,0.013448954,-0.007989477,9.943718,-0.39384618,0.016759412,1666189745654
93603085508173,0.03635212,0.018642114,-0.014381059,9.564238,-0.29688102,0.35793316,1666189745673
93603105439944,0.071772136,0.011584742,-0.019174745,9.704298,-0.41120413,0.32202014,1666189745692
93603125371715,0.056858446,-0.002663159,-0.025566328,9.755774,-0.5201403,-0.007182605,1666189745718
93603145303485,0.023968432,-0.018109482,-0.028762119,9.935339,-0.36032736,0.02932897,1666189745733
93603165235256,-0.0023968432,-0.029028434,-0.029561065,9.795278,-0.22325931,-0.2813187,1666189745752
93603185167027,-0.012117374,-0.030759487,-0.021704746,9.796474,-0.14305355,-0.40641573,1666189745774
93603205098798,0.014247901,-0.021305272,-0.0117179,9.68694,0.13227965,-0.55006784,1666189745792
93603225030569,0.034887385,-0.006924214,-0.0015978955,9.631275,0.06404489,-0.79726917,1666189745812
93603244962340,0.023702117,0.009054741,0.010253162,9.729437,-0.05566519,-0.75237787,1666189745831
93603264894110,0.002929475,0.020240009,0.018642114,9.64983,-0.076614454,-0.59256494,1666189745855
93603284825881,-0.00785632,0.017976323,0.0259658,9.761759,-0.18614918,-0.110731825,1666189745872
93603304757652,-0.011185268,0.0117179,0.027164223,9.9233675,-0.3417723,0.021547815,1666189745891
93603324689423,-0.01105211,-0.0010652636,0.023302643,9.840169,-0.47046062,0.05805939,1666189745912
93603344621194,-0.020240009,-0.008388951,0.017976323,9.855731,-0.6099229,-0.4141969,1666189745930
93603364536246,-0.050733183,-0.006391582,0.010120004,9.835381,-0.64463884,-0.5943606,1666189745955
93603384485308,-0.068043716,0.003328949,0.0045273704,9.81084,-0.54887074,-0.6691794,1666189745972
93603404417079,-0.056991603,0.015446323,-0.0021305273,9.844957,-0.51235914,-0.7062895,1666189745990
93603424348850,0.018375797,0.01824264,-0.006391582,9.844957,-0.3429694,0.32621,1666189746016
93603444280621,0.08855004,0.011984216,-0.013315796,9.892841,-0.49320555,0.047285482,1666189746031
93603464212392,0.0845553,-0.002929475,-0.018642114,9.870695,-0.40043023,0.076015905,1666189746053
93603484144162,0.04820318,-0.017576851,-0.018109482,9.807847,-0.3274071,-0.06464344,1666189746071
93603504075933,-0.01890843,-0.024234748,-0.0117179,9.758167,-0.12928689,-0.57999533,1666189746091
93603524007704,-0.053529497,-0.022903169,-0.0045273704,9.701305,0.012569559,-0.4189853,1666189746113
93603543939475,-0.026897907,-0.013315796,0.00585895,9.691729,0.11312603,-0.24480712,1666189746134
93603563871246,0.022636853,-7.9894776E-4,0.015046849,9.688736,-0.0047884034,-0.60932434,1666189746154
93603583803017,0.04087949,0.010785795,0.023968432,9.7007065,-0.04249708,-0.42676646,1666189746170
93603603734787,0.041412123,0.016511586,0.031025803,9.787497,-0.19812019,-0.40342298,1666189746191
93603623666558,0.009321057,0.0117179,0.033555806,9.790489,-0.31064767,-0.3854665,1666189746212
93603643598329,-0.019041587,0.0022636852,0.0326237,9.864111,-0.35913026,-0.092176765,1666189746230
93603663530100,-0.021438431,-0.007989477,0.031558435,9.817424,-0.34117374,0.08738836,1666189746252
93603683461871,-0.0109189525,-0.016511586,0.02862896,9.865907,-0.31423897,-0.034117375,1666189746275
93603703393642,0.015046849,-0.018109482,0.027164223,9.795278,-0.3489549,-0.095169514,1666189746290
93603723325412,0.024234748,-0.014913691,0.027031064,9.807847,-0.42556936,-0.45070848,1666189746311
93603743257183,0.010253162,-0.006924214,0.023302643,9.779117,-0.504578,-0.6488287,1666189746329
93603763188954,-0.0105194785,9.321057E-4,0.02223738,9.796474,-0.48003745,-0.5805939,1666189746350
93603783120725,-0.015845796,0.008388951,0.017710008,9.800066,-0.47884035,-0.3441665,1666189746372
93603803052860,-0.00652474,0.011185268,0.015978955,9.803059,-0.47524905,-0.21667525,1666189746389
93603822985152,-7.9894776E-4,0.0105194785,0.013582111,9.821015,-0.5021838,-0.2885013,1666189746410
93603842917444,-0.01890843,0.009187899,0.010652636,9.815628,-0.53929394,-0.46208093,1666189746429
93603862849319,-0.047803707,0.009321057,0.008655267,9.813234,-0.45669398,-0.39025488,1666189746454
