Timestamp[nanosec],gx[rad/s],gy[rad/s],gz[rad/s],ax[m/s^2],ay[m/s^2],az[m/s^2],Unix time[nanosec]
14485183522665,-0.014514217,-0.005992108,0.0046605286,9.906608,-0.22625206,0.74399817,1666189737661
14485203416936,0.020905798,-0.008388951,0.003195791,9.922171,-0.30466217,0.66738373,1666189737680
14485223311207,0.016112113,-0.009587373,1.3315796E-4,9.925761,-0.54887074,0.24301147,1666189737703
14485243205478,-0.01105211,-0.006391582,-0.0042610546,9.900024,-0.48602295,0.17956513,1666189737720
14485263099749,-0.013715269,-0.0,-0.008122635,9.898229,-0.30585927,0.27832595,1666189737740
14485282994019,5.326318E-4,0.0042610546,-0.008122635,9.901221,-0.30406362,0.27234045,1666189737764
14485302888290,0.0014647375,0.005992108,-0.0054594763,9.751583,-0.15442601,0.4902128,1666189737780
14485322782561,0.0030626329,0.003195791,0.003328949,10.209475,-0.089184016,0.4141969,1666189737800
14485342676832,-0.002530001,-3.9947388E-4,0.0073236874,9.614515,-0.22146365,0.6171055,1666189737821
14485362571103,-0.0019973693,-0.003195791,0.009454215,9.611523,-0.44951138,0.5590461,1666189737841
14485382465374,-0.020506324,-0.00785632,0.005725792,10.077195,-0.6853402,0.2861071,1666189737859
14485402359644,-0.04886897,-0.012117374,-0.002530001,9.965864,-0.6410475,0.7410054,1666189737880
14485422253915,-0.033422645,-0.018109482,-0.010386321,9.8916445,-0.41599256,0.87807345,1666189737899
14485442148186,0.020373167,-0.024900537,-0.01304948,9.975441,-0.22924481,0.943914,1666189737919
14485462042457,0.01890843,-0.031025803,-0.013448954,9.960478,-0.5243302,0.16938977,1666189737939
14485481936728,-0.06564687,-0.034088437,-0.01571264,9.939528,-0.75118077,-0.05566519,1666189737962
14485501830999,-0.14793849,-0.033555806,-0.020373167,9.946113,-0.62009823,0.20829555,1666189737979
14485521725738,-0.10506163,-0.036085807,-0.021971062,9.937134,-0.14305355,0.90381116,1666189738003
14485541620478,0.010253162,-0.040213704,-0.018375797,9.874885,0.08200141,0.8182184,1666189738020
14485561514749,0.083889514,-0.03635212,-0.013715269,9.85214,-0.038905777,0.42556936,1666189738039
14485581409019,0.047404233,-0.024367906,-0.0077231615,9.81084,-0.4369418,-0.7990648,1666189738060
14485601303290,-0.040080544,-0.0045273704,-0.0043942127,9.783905,-0.40940848,-0.8643068,1666189738078
14485621197561,-0.076565824,0.014913691,-0.0021305273,9.788095,-0.19273324,-0.26156655,1666189738103
14485641091832,-0.048469495,0.03701791,6.6578976E-4,9.803059,-0.1412579,0.02813187,1666189738135
14485660968759,0.01238369,0.049002126,0.002530001,9.860519,-0.02932897,0.51954174,1666189738150
14485680880217,0.058456343,0.053263184,0.005060002,9.890448,-0.14903906,0.45429978,1666189738162
14485700774749,0.027430538,0.04953476,0.0067910557,9.935339,-0.45609543,0.23044191,1666189738178
14485720669019,-0.009321057,0.043276336,0.007989477,9.937134,-0.28491,0.5446809,1666189738201
14485740563290,0.020106852,0.036218964,0.0109189525,9.915586,-0.06464344,0.9403227,1666189738218
14485760457561,0.065513715,0.030892646,0.013582111,9.932345,-0.24540567,0.5674258,1666189738241
14485780334592,0.07829688,0.026631592,0.014514217,9.88925,-0.27353755,0.46507367,1666189738262
14485800235165,0.05992108,0.025566328,0.016777903,9.909601,-0.3573346,0.2896984,1666189738278
14485820140530,0.01944106,0.023169484,0.017976323,9.932345,-0.5129577,0.25558102,1666189738302
14485840034801,-0.02543317,0.021038957,0.013715269,9.956287,-0.64463884,0.5722142,1666189738317
14485859929071,-0.049934234,0.01624527,0.007989477,9.997588,-0.57281274,0.7703344,1666189738355
14485879823342,-0.02223738,0.009321057,-0.002530001,9.976639,-0.5057751,0.9343372,1666189738360
14485899717613,0.02410159,0.0035952649,-0.009853689,9.962274,-0.4782418,0.80325466,1666189738378
14485919611884,0.02410159,-0.0030626329,-0.014247901,9.93474,-0.4914099,0.6290765,1666189738397
14485939506155,-0.005725792,-0.013315796,-0.011984216,9.896433,-0.28670564,0.5446809,1666189738417
14485959400426,-0.049135286,-0.016644744,-0.009321057,9.892242,-0.33758244,0.5243302,1666189738436
14485979294696,-0.0611195,-0.023702117,-0.0054594763,9.923966,-0.19572599,0.7703344,1666189738457
14485999188967,-0.030093698,-0.03302317,-0.005326318,9.936536,-0.26755205,0.78410107,1666189738476
14486019083238,-0.00785632,-0.037417386,-0.0075900033,9.93474,-0.40641573,0.53211135,1666189738500
14486038977509,0.0011984216,-0.038083173,-0.0109189525,9.936536,-0.38367084,0.31004912,1666189738516
14486058871780,6.6578976E-4,-0.036884755,-0.010785795,9.870096,-0.17178397,0.30526072,1666189738538
14486078766051,0.018775271,-0.032224227,-0.00652474,9.8437605,-0.077811554,0.29568392,1666189738556
14486098660321,0.025566328,-0.02277001,-3.9947388E-4,9.831789,-0.2208651,-0.15562311,1666189738577
14486118554592,-0.002929475,-0.008522109,0.0039947387,9.818622,-0.28550854,-0.2801216,1666189738599
14486138448863,-0.029161593,0.005326318,0.0051931604,9.853337,-0.3549404,-0.260968,1666189738616
14486158343134,-0.031691592,0.018775271,0.003462107,9.880871,-0.29807812,0.25318682,1666189738639
14486178237405,-1.3315796E-4,0.02543317,-2.663159E-4,9.895236,-0.27712885,0.5446809,1666189738657
14486198131676,0.02796317,0.028495802,-6.6578976E-4,9.91439,-0.30226797,0.4878186,1666189738676
14486218025946,0.03834949,0.025566328,7.9894776E-4,9.883863,-0.12749124,0.55246204,1666189738696
14486237920217,0.05206476,0.021305272,0.00652474,9.879673,-0.059855044,0.5770026,1666189738715
14486257814488,0.037950017,0.019707378,0.012117374,9.877877,-0.21787235,0.32920274,1666189738735
14486277709957,-0.019973693,0.01571264,0.013182637,9.944916,-0.5722142,0.27353755,1666189738755
14486297604228,-0.063649505,0.012250531,0.010120004,9.930551,-0.5835867,0.38965634,1666189738777
14486317498499,-0.053662658,0.0049268445,-7.9894776E-4,10.1621895,-0.7092823,0.53689975,1666189738796
14486337392769,-0.037417386,-0.0043942127,-0.011984216,9.877279,-0.670975,0.9187749,1666189738814
14486357287040,0.02929475,-0.014647375,-0.020373167,9.640253,-0.20829555,1.0935516,1666189738837
14486377181311,0.07004108,-0.023968432,-0.015046849,10.158598,-0.074220255,0.81642276,1666189738854
14486397075582,0.060453713,-0.028762119,-0.003328949,9.5013895,0.025737667,0.50158525,1666189738874
14486416969853,0.028762119,-0.031025803,0.013315796,9.847352,0.0712275,0.020949265,1666189738894
14486436864124,0.0011984216,-0.030360013,0.027430538,9.827001,-0.035913024,0.31663316,1666189738914
14486456758394,-0.014247901,-0.022903169,0.031158961,9.898229,-0.3250129,0.1604115,1666189738935
14486476652665,0.00785632,-0.013848428,0.022503695,9.898229,-0.6314707,0.25737667,1666189738956
14486496546936,0.03315633,-0.0049268445,0.008655267,10.007165,-0.8170213,-0.010773907,1666189738974
14486516441207,0.027430538,0.006924214,-0.0073236874,9.883863,-0.75477207,-0.046088383,1666189739004
14486536320374,0.007989477,0.01624527,-0.018109482,9.911396,-0.4381389,-0.04129998,1666189739014
14486556230894,-0.006258424,0.025832644,-0.019840535,9.892242,-0.19093758,0.30226797,1666189739039
14486576125165,-0.009187899,0.027164223,-0.011851058,9.892242,-0.029927522,0.24660277,1666189739054
14486596019436,-0.0109189525,0.025300011,-6.6578976E-4,9.874885,0.025737667,0.50517654,1666189739073
14486615913707,-0.017576851,0.021172116,0.00785632,9.91798,-0.2741361,0.46028528,1666189739099
14486635807978,-0.04367581,0.014114743,0.00972053,9.946113,-0.57879823,0.4830302,1666189739116
14486655702249,-0.06644582,0.010652636,0.0019973693,9.989806,-0.6805518,0.6775591,1666189739136
14486675596519,-0.06165213,0.003462107,-0.011584742,9.901819,-0.55485624,1.0235212,1666189739155
14486695490790,0.0014647375,-0.0054594763,-0.018508956,9.904813,-0.06464344,1.3383588,1666189739172
14486715385061,0.08109319,-0.015180007,-0.01624527,9.919178,-0.007182605,1.0875661,1666189739194
14486735279332,0.08775109,-0.024234748,-0.0047936863,9.813833,0.11252748,0.30047232,1666189739213
14486755173603,0.057657395,-0.023968432,0.012117374,9.782109,0.11192893,0.12689269,1666189739235
14486775067874,-0.005725792,-0.013315796,0.023568958,9.861717,-0.40761283,-0.33758244,1666189739258
14486794962196,-0.050999496,-0.0037284228,0.02476738,9.922171,-0.48123455,0.10594343,1666189739273
14486814856988,-0.03701791,0.00585895,0.01624527,9.94312,-0.48123455,0.3405752,1666189739298
14486834751780,0.01571264,0.01238369,0.0035952649,9.94312,-0.59615624,0.45190558,1666189739311
14486854646571,0.037950017,0.01944106,-0.009454215,9.965864,-0.6859388,0.20350714,1666189739333
14486874540894,0.043942124,0.027164223,-0.017177377,9.910798,-0.43035775,0.15083471,1666189739355
14486894435165,0.018508956,0.030892646,-0.014381059,9.844358,-0.18974048,0.075417355,1666189739371
14486914329436,-0.014780533,0.03315633,-0.0046605286,9.836577,-5.985504E-4,0.30885202,1666189739392
14486934223707,-0.021971062,0.03302317,0.0067910557,9.85214,-0.036511578,0.48602295,1666189739413
14486954117978,-0.014247901,0.030892646,0.014913691,9.882666,-0.14425065,0.6410475,1666189739437
14486974012249,0.009853689,0.026365275,0.017976323,9.935339,-0.2100912,0.6817489,1666189739452
14486993906519,0.024234748,0.025566328,0.015046849,9.944317,-0.53450555,0.4842273,1666189739471
14487013800790,0.014913691,0.023036325,0.00785632,9.951499,-0.6476316,0.4141969,1666189739494
14487033696155,-0.0061252657,0.023568958,1.3315796E-4,9.946711,-0.6218939,0.45370123,1666189739511
14487053590426,-0.016112113,0.020240009,-0.0070573715,9.931747,-0.45070848,0.6278794,1666189739533
14487073484696,-0.008255793,0.015978955,-0.009587373,9.920375,-0.37948096,0.670975,1666189739552
14487093378967,1.3315796E-4,0.014381059,-0.010120004,9.896433,-0.29029694,0.54527944,1666189739571
14487113273238,-0.011584742,0.012117374,-0.008388951,9.897031,-0.36631286,0.3609259,1666189739591
14487133167509,-0.041545283,0.0117179,-0.0077231615,9.903615,-0.40342298,0.3513491,1666189739611
14487153061780,-0.053529497,0.010386321,-0.008388951,9.898827,-0.31543607,0.61530983,1666189739638
14487172956051,-0.030226856,0.008522109,-0.0077231615,9.883863,-0.1592144,0.8451532,1666189739652
14487192850321,0.017976323,0.005592634,-0.005725792,9.876082,-0.090381116,0.7954735,1666189739671
14487212744644,0.04820318,0.0019973693,-6.6578976E-4,9.879075,-0.107739076,0.64583594,1666189739690
14487232639436,0.04061318,0.0010652636,0.006258424,9.853935,-0.12689269,0.4249708,1666189739711
14487252534228,0.013315796,1.3315796E-4,0.013582111,9.879673,-0.23882163,0.40162733,1666189739733
14487272425269,-0.005725792,-0.0,0.01691106,9.903615,-0.33279404,0.5626374,1666189739752
14487292309332,-0.0018642114,-0.0018642114,0.015579481,9.941922,-0.43993455,0.6548142,1666189739772
14487312217926,0.011318427,-0.005326318,0.009187899,9.956287,-0.52732295,0.65062433,1666189739789
14487332112196,0.009853689,-0.006657898,2.663159E-4,9.874885,-0.66379243,0.52732295,1666189739809
14487352006467,-0.0061252657,-0.008921583,-0.008921583,9.749788,-0.6536171,0.57161564,1666189739839
